1737,"Tayam, Luminous Enigma",N/A,60,by anthony charlton,Top64(1 - 3)  25%
1738,"Tayam, Luminous Enigma",N/A,60,by neil cook,Top64(0 - 3 - 1)  0%
1739,"Tevesh Szat, Doom of Fools","Thrasios, Triton Hero",60,by nate bolin,Top32(1 - 3)  25%
1740,Teysa Karlov,N/A,60,By Joel Schneck,Top8(2 - 2 - 1)  40%
1741,Thalia and The Gitrog Monster,N/A,52,By Francisco Truffello,Top8(2 - 2 - 1)  40%
1742,The Gitrog Monster,N/A,58,By Darren James Matthew England,Top16(1 - 2 - 1)  25%
1743,The Gitrog Monster,N/A,59,By Ivan Salfati,Top4(3 - 3)  50%
1744,The Gitrog Monster,N/A,59,by toni romero,Top32(0 - 3 - 1)  0%
1745,The Infamous Cruelclaw,N/A,60,by rogelio garcia urena,Top64(0 - 3 - 1)  0%
1746,The Master of Keys,N/A,52,By Hans Moldenhauer,Top16(2 - 2 - 1)  40%
1747,The Master of Keys,N/A,52,by mario canto,Top64(1 - 3 - 1)  20%
1748,The Master of Keys,N/A,53,By Kaleb Evans,Top16(1 - 1 - 3)  20%
1749,The Master of Keys,N/A,53,by danny lam,Top32(1 - 2 - 1)  25%
1750,The Master of Keys,N/A,57,by john carroll,Top64(0 - 3 - 2)  0%
1751,The Master of Keys,N/A,58,By Stuuurt,Top16(1 - 3)  25%
1752,The Master of Keys,N/A,60,by jack distaso,Top32(0 - 3)  0%
1753,The Necrobloom,N/A,52,by jaime bravo,Top32(0 - 3 - 1)  0%
1754,"Thrasios, Triton Hero",Tymna the Weaver,51,By Jon Pope,Top8(0 - 1 - 2)  0%
1755,"Thrasios, Triton Hero",Tymna the Weaver,52,By Cesar.Morales89,2nd(2 - 2 - 1)  40%
1756,"Thrasios, Triton Hero",Tymna the Weaver,52,By Sailor,Top8(2 - 2 - 1)  40%
1757,"Thrasios, Triton Hero",Tymna the Weaver,52,By Marcelo Vega,Top16(2 - 2 - 1)  40%
1758,"Thrasios, Triton Hero",Tymna the Weaver,52,by diego aliaga,Top32(1 - 2 - 2)  20%
1759,"Thrasios, Triton Hero",Tymna the Weaver,52,by rodrigo arochas,Top64(1 - 3 - 1)  20%
1760,"Thrasios, Triton Hero",Tymna the Weaver,52,by isaac márquez,Top64(1 - 4)  20%
1761,"Thrasios, Triton Hero",Tymna the Weaver,52,by pablo jabase,Top64(0 - 2 - 3)  0%
1762,"Thrasios, Triton Hero",Tymna the Weaver,52,by ignacio saez,Top64(0 - 4)  0%
1763,"Thrasios, Triton Hero",Tymna the Weaver,52,by gabriel a rodriguez,Top64(0 - 3 - 2)  0%
1764,"Thrasios, Triton Hero",Tymna the Weaver,53,by a!an,1st(3 - 1 - 2)  50%
1765,"Thrasios, Triton Hero",Tymna the Weaver,53,by kamden scott kinnas,Top8(1 - 1 - 3)  20%
1766,"Thrasios, Triton Hero",Vial Smasher the Fierce,53,by trevor stultz,Top32(0 - 2 - 2)  0%
1767,"Thrasios, Triton Hero",Tymna the Weaver,53,by london ramsey,Top64(0 - 3 - 1)  0%
1768,"Thrasios, Triton Hero",Tymna the Weaver,54,By Nei1.2,Top16(1 - 1 - 3)  20%
1769,"Thrasios, Triton Hero",Tymna the Weaver,54,by ametz,Top64(0 - 3 - 1)  0%
1770,"Thrasios, Triton Hero",Tymna the Weaver,54,by julen dorronsoro galarza,Top64(0 - 4)  0%
1771,"Thrasios, Triton Hero",Tymna the Weaver,54,by sergio menoyo bonilla,Top64(0 - 4)  0%
1772,"Thrasios, Triton Hero",Tymna the Weaver,55,By Cameron Reid,Top4(1 - 1 - 2)  25%
1773,"Thrasios, Triton Hero",Tymna the Weaver,55,By Devon Lingg,Top16(0 - 2)  0%
1774,"Thrasios, Triton Hero","Yoshimaru, Ever Faithful",56,by john lockwood,Top32(1 - 2 - 1)  25%
1775,"Thrasios, Triton Hero",Tymna the Weaver,56,by patricia guillermo,Top64(0 - 3 - 1)  0%
1776,"Thrasios, Triton Hero",Tymna the Weaver,56,by ryan russell,Top64(0 - 3 - 1)  0%
1777,"Thrasios, Triton Hero","Yoshimaru, Ever Faithful",56,by robert clint gervacio ii,Top64(0 - 3 - 1)  0%
1778,"Thrasios, Triton Hero",Tymna the Weaver,56,by denis ulanov,Top64(0 - 3 - 1)  0%
1779,"Thrasios, Triton Hero","Yoshimaru, Ever Faithful",57,By Joshua Horton,Top16(2 - 2 - 2)  33%
1780,"Thrasios, Triton Hero",Tymna the Weaver,57,By Sam Lyman,Top16(2 - 3 - 1)  33%
1781,"Thrasios, Triton Hero",Tymna the Weaver,57,by peter popczynski,Top32(1 - 2 - 2)  20%
1782,"Thrasios, Triton Hero",Tymna the Weaver,57,by michael adams,Top64(1 - 4)  20%
1783,"Thrasios, Triton Hero",Tymna the Weaver,57,by scotty knifer,Top64(1 - 3)  25%
1784,"Thrasios, Triton Hero",Tymna the Weaver,57,by dylan grant,Top64(0 - 4)  0%
1785,"Thrasios, Triton Hero",Tymna the Weaver,57,by joseph hynes,Top64(0 - 2 - 2)  0%
1786,"Thrasios, Triton Hero",Tymna the Weaver,57,by matthew dise,Top128
1787,"Thrasios, Triton Hero",Tymna the Weaver,58,by dillon beattie,Top32(0 - 4)  0%
1788,"Thrasios, Triton Hero",Tymna the Weaver,59,by arturo bustos moyano,Top8(2 - 3)  40%
1789,"Thrasios, Triton Hero",Tymna the Weaver,59,By Sergio Calabuig,Top16(1 - 1 - 2)  25%
1790,"Thrasios, Triton Hero",Tymna the Weaver,59,By Marina Sampere,Top16(1 - 2 - 1)  25%
1791,"Thrasios, Triton Hero",Tymna the Weaver,59,by david spiga ruiz,Top32(1 - 3)  25%
1792,"Thrasios, Triton Hero",Tymna the Weaver,59,by xavi lopez,Top32(1 - 3)  25%
1793,"Thrasios, Triton Hero",Tymna the Weaver,60,By Jon Pope,Top16(1 - 2 - 2)  20%
1794,"Thrasios, Triton Hero",Tymna the Weaver,60,by florian seyfert,Top32(1 - 2 - 1)  25%
1795,"Thrasios, Triton Hero",Tymna the Weaver,60,by austin elliott,Top32(1 - 2 - 1)  25%
1796,"Thrasios, Triton Hero",Tymna the Weaver,60,by nathan eggerss,Top32(1 - 3)  25%
1797,"Thrasios, Triton Hero",Tymna the Weaver,60,by brandon glass,Top64(0 - 3 - 1)  0%
1798,"Thrasios, Triton Hero",Tymna the Weaver,60,by samuel goodwin,Top64(0 - 3 - 1)  0%
1799,"Tivit, Seller of Secrets",N/A,51,By Rheagan David,Top8(0 - 1 - 2)  0%
1800,"Tivit, Seller of Secrets",N/A,52,By Nicolás Gallardo,Top16(0 - 1 - 3)  0%
1801,"Tivit, Seller of Secrets",N/A,52,by diego cifuentes,Top32(1 - 2 - 2)  20%
1802,"Tivit, Seller of Secrets",N/A,52,by leo evans leon,Top64(0 - 4)  0%
1803,"Tivit, Seller of Secrets",N/A,53,By Keylan Steffins,Top4(2 - 1 - 2)  40%
1804,"Tivit, Seller of Secrets",N/A,56,by ernesto salas,Top32(1 - 2 - 1)  25%
1805,"Tivit, Seller of Secrets",N/A,57,By Steve Reidy,Top8(3 - 3)  50%
1806,"Tivit, Seller of Secrets",N/A,57,By Jeremy Rowe,Top32(2 - 3)  40%
1807,"Tivit, Seller of Secrets",N/A,57,by douglas brooks,Top32(1 - 2 - 2)  20%
1808,"Tivit, Seller of Secrets",N/A,57,by chris johnsen,Top128(0 - 4)  0%
1809,"Tivit, Seller of Secrets",N/A,58,By Tim Calvert,Top16(1 - 3)  25%
1810,"Tivit, Seller of Secrets",N/A,58,By Rikki Payne,Top16(1 - 3)  25%
1811,"Tivit, Seller of Secrets",N/A,58,by sam hough,Top32(0 - 3 - 1)  0%
1812,"Tivit, Seller of Secrets",N/A,59,by mohamad hizer begum,Top16(1 - 1 - 2)  25%
1813,"Tivit, Seller of Secrets",N/A,60,by rheagan david,Top32(1 - 2 - 1)  25%
1814,"Tivit, Seller of Secrets",N/A,60,by brian j- seller of swatches,Top32(1 - 2 - 1)  25%
1815,"Tivit, Seller of Secrets",N/A,60,by brian derr,Top64(0 - 4)  0%
1816,"Toxrill, the Corrosive",N/A,57,by kevin schubert,Top32(1 - 1 - 3)  20%
1817,"Urza, Lord High Artificer",N/A,52,by felix guido guerra gonzalez,Top64(0 - 3 - 2)  0%
1818,"Urza, Lord High Artificer",N/A,53,by brian webb,Top64(0 - 3 - 1)  0%
1819,"Urza, Lord High Artificer",N/A,54,by diego portilla tejería,Top32(0 - 2 - 2)  0%
1820,"Urza, Lord High Artificer",N/A,55,By Matthew Shannon,Top16(0 - 1 - 2)  0%
1821,"Urza, Lord High Artificer",N/A,56,by brandon staley,Top64(0 - 3 - 1)  0%
1822,"Urza, Lord High Artificer",N/A,58,by robyn stalham,Top32(0 - 4)  0%
1823,"Vohar, Vodalian Desecrator",N/A,60,by tahir nadurath,Top32(1 - 3)  25%
1824,"Winota, Joiner of Forces",N/A,56,by adrian gamble,Top64(0 - 3)  0%
1825,"Winota, Joiner of Forces",N/A,57,by efrin salas,Top128(0 - 4 - 1)  0%
1826,"Xyris, the Writhing Storm",N/A,52,by sebastian silvestre,Top64(1 - 4)  20%
1827,"Yawgmoth, Thran Physician",N/A,57,by roman robledo,Top64(0 - 3 - 2)  0%
1828,"Yawgmoth, Thran Physician",N/A,60,by joseph columbus,Top64(0 - 3 - 1)  0%
1829,"Yuriko, the Tiger''s Shadow",N/A,52,by nicolás lópez correa,Top64(0 - 3 - 1)  0%
1830,"Yuriko, the Tiger''s Shadow",N/A,55,by christian phillips-hume,Top16(0 - 2 - 1)  0%
1831,"Yuriko, the Tiger''s Shadow",N/A,56,by luke deerinck,Top32(1 - 3)  25%
1832,"Yuriko, the Tiger''s Shadow",N/A,57,By Claire Ingoglia,Top16(1 - 4)  20%
1833,"Yuriko, the Tiger''s Shadow",N/A,57,by michael r bauman,Top32(1 - 2 - 2)  20%
1834,"Zhulodok, Void Gorger",N/A,60,by ryan bukaty,Top64(0 - 3 - 1)  0%
1835,"Zirda, the Dawnwaker",N/A,56,By Wayne J. Liu,Top8(2 - 2 - 1)  40%
1836,Zur the Enchanter,N/A,53,By Trenton Temples,Top16(1 - 2 - 1)  25%
1837,"Ajani, Nacatl Pariah",N/A,65,by alexander devoe,Top64(0 - 4 - 1)  0%
1838,"Akiri, Line-Slinger","Thrasios, Triton Hero",68,by austin mender,Top32(1 - 3 - 1)  20%
1839,Alaundo the Seer,N/A,63,By Benett Bulmer,Top4(1 - 2 - 1)  25%
1840,"Aminatou, the Fateshifter",N/A,66,By Igor Erzak,Top4(2 - 2)  50%
1841,"Aminatou, Veil Piercer",N/A,61,by louis nichols,Top32(0 - 4)  0%
1842,Arcum Dagsson,N/A,65,by ethan huc,Top64(0 - 2 - 3)  0%
1843,"Armix, Filigree Thrasher","Thrasios, Triton Hero",68,by dustin kepler,Top64(0 - 3 - 2)  0%
1844,"Ashaya, Soul of the Wild",N/A,65,By Michael Nykyforchyn,Top16(2 - 3 - 1)  33%
1845,"Atraxa, Grand Unifier",N/A,61,By Jordan Flikke,1st(3 - 0 - 3)  100%
1846,"Atraxa, Grand Unifier",N/A,65,by brandon arizmendi,Top32(1 - 3 - 1)  20%
1847,"Atraxa, Grand Unifier",N/A,69,By Tyler Wood,Top16(1 - 2 - 3)  16%
1848,"Atraxa, Grand Unifier",N/A,69,by kayle price,Top32(1 - 3 - 1)  20%
1849,"Atraxa, Grand Unifier",N/A,69,by angellos,Top64(0 - 2 - 1)  0%
1850,"Azami, Lady of Scrolls",N/A,69,by jerrett didrickson,Top32(1 - 1 - 3)  20%
1851,Balthor the Defiled,N/A,66,By Fynn De Haan,1st(4 - 0)  100%
1852,"Baylen, the Haymaker",N/A,65,by brandon bohn,Top64(0 - 2 - 3)  0%
1853,"Abdel Adrian, Gorion''s Ward",N/A,71,by liam shatzer,Top64(0 - 3 - 2)  0%
1854,Agatha of the Vile Cauldron,N/A,73,by tyr tyrrant,Top32(0 - 4)  0%
1855,"Brago, King Eternal",N/A,66,By Niklas Kolodzie,Top8(1 - 2 - 1)  25%
1856,"Aminatou, Veil Piercer",N/A,77,by gerard marti,Top32(0 - 2)  0%
1857,"Breya, Etherium Shaper",N/A,65,by aaron bromberek,Top32(1 - 3 - 1)  20%
1858,"Animar, Soul of Elements",N/A,77,By Gabriel,Top8(0 - 2)  0%
1859,"Animar, Soul of Elements",N/A,78,By Bryce Day,Top16(0 - 2 - 1)  0%
1860,"Breya, Etherium Shaper",N/A,65,by david martz,Top64(0 - 3 - 1)  0%
1861,Anje Falkenrath,N/A,75,by jordan keith larson,Top32(1 - 2 - 2)  20%
1862,"Aragorn, the Uniter",N/A,74,by jeffrey r,Top32(1 - 3)  25%
1863,"Breya, Etherium Shaper",N/A,66,By Jan Keiser,Top4(2 - 2)  50%
1864,"Breya, Etherium Shaper",N/A,69,by jeremiah schirillo-elliott,Top32(1 - 3 - 1)  20%
1865,Arcum Dagsson,N/A,80,By Jaakko Vuorinen,2nd(2 - 2)  50%
1866,"Ardenn, Intrepid Archaeologist","Rograkh, Son of Rohgahh",73,by benedict,Top32(0 - 4)  0%
1867,"Bruse Tarl, Boorish Herder","Malcolm, Keen-Eyed Navigator",62,By Jordan Callister,Top16(0 - 2 - 1)  0%
1868,"Atraxa, Grand Unifier",N/A,71,by stephen reeder,Top32(0 - 3 - 1)  0%
1869,Child of Alara,N/A,65,by noah long,Top64(0 - 4 - 1)  0%
1870,"Atraxa, Grand Unifier",N/A,71,by jake nelson,Top64(0 - 5)  0%
1871,"Dargo, the Shipwrecker","Silas Renn, Seeker Adept",68,by devin woodard,Top64(0 - 4)  0%
1872,"Atraxa, Grand Unifier",N/A,72,by nicholas ernest,Top32(1 - 3)  25%
1873,"Derevi, Empyrial Tactician",N/A,61,By Kristopher Harris,Top16(0 - 3 - 1)  0%
1874,"Atraxa, Grand Unifier",N/A,75,by eric evans,Top64(0 - 1)  0%
1875,"Derevi, Empyrial Tactician",N/A,65,By Matt Polito,Top32(1 - 1 - 3)  20%
1876,"Atraxa, Grand Unifier",N/A,76,By Googlybear_,Top16(0 - 1)  0%
1877,"Derevi, Empyrial Tactician",N/A,65,by casey johns,Top64(1 - 4)  20%
1878,"Baral, Chief of Compliance",N/A,75,by ned mcnally,Top64(0 - 3)  0%
1879,Elsha of the Infinite,N/A,61,by wordy talks,Top32(0 - 3 - 1)  0%
1880,"Bjorna, Nightfall Alchemist",N/A,71,By Khang Nguyen,Top16(2 - 3 - 1)  33%
1881,"Erinis, Gloom Stalker",N/A,61,By Ian Scott Mccloud,Top16(1 - 3)  25%
1882,"Breya, Etherium Shaper",N/A,72,By Mark Morris,Top32(0 - 7)  0%
1883,"Esika, God of the Tree",N/A,68,by josh brown,Top64(0 - 3 - 2)  0%
1884,"Breya, Etherium Shaper",N/A,78,by jason scott,Top16(0 - 3)  0%
1885,"Etali, Primal Conqueror",N/A,62,by seth greenwald,Top32(0 - 2 - 2)  0%
1886,"Bruse Tarl, Boorish Herder","Kamahl, Heart of Krosa",75,by jesse feliciano,Top8(2 - 2 - 2)  33%
1887,"Aesi, Tyrant of Gyre Strait",N/A,87,By Dylan Sysol,Top32(0 - 3 - 1)  0%
1888,"Evelyn, the Covetous",N/A,61,By Tony W,Top8(2 - 1 - 2)  40%
1889,"Caesar, Legion''s Emperor",N/A,72,by keegan,Top16(0 - 5 - 2)  0%
1890,"Aminatou, the Fateshifter",N/A,82,By Oplomask,Top8(2 - 1 - 1)  50%
1891,"Aminatou, Veil Piercer",N/A,89,By Tyler Hammons,Top8(0 - 2)  0%
1892,"Evelyn, the Covetous",N/A,66,By Matthias Schmuck,2nd(3 - 1)  75%
1893,"Cazur, Ruthless Stalker",N/A,72,by jerry overstreet,Top32(1 - 2 - 1)  25%
1894,"Ardenn, Intrepid Archaeologist","Tana, the Bloodsower",81,by william tierney,Top32(0 - 3 - 1)  0%
1895,"Evelyn, the Covetous",N/A,69,By Eckszy Velane,Top16(2 - 2 - 2)  33%
1896,"Cecily, Haunted Mage",N/A,74,by jeffrey blakstad,Top64(0 - 3 - 1)  0%
1897,"Arthur, Marigold Knight",N/A,81,by mathew rose,Top32(0 - 3)  0%
1898,"Atraxa, Grand Unifier",N/A,81,By Oliver Raine,Top8(1 - 1 - 2)  25%
1899,"Francisco, Fowl Marauder","Thrasios, Triton Hero",65,by tony walton,Top64(0 - 3)  0%
1900,"Chatterfang, Squirrel General",N/A,78,By Grant Chuggy Bear Shindo,Top4(2 - 3)  40%
1901,"Frodo, Adventurous Hobbit","Sam, Loyal Attendant",66,By Jonas Schute,Top8(1 - 3)  25%
1902,"Atraxa, Grand Unifier",N/A,83,by remo liebmann,Top32(0 - 2 - 3)  0%
1905,"Atraxa, Grand Unifier",N/A,84,By Lucy Lucia Längle,Top16(0 - 2 - 2)  0%
1908,"Atraxa, Grand Unifier",N/A,86,by aaron garcia,Top32(0 - 2 - 1)  0%
1911,"Atraxa, Grand Unifier",N/A,86,by kayla kiley,Top32(0 - 2 - 1)  0%
1915,"Atraxa, Grand Unifier",N/A,86,by hai nguyen,Top32(0 - 2 - 1)  0%
1918,"Azami, Lady of Scrolls",N/A,88,By Joe Stiers,Top16(0 - 4 - 1)  0%
1922,"Azusa, Lost but Seeking",N/A,82,By Paulfrc,Top16(1 - 3)  25%
1926,"Bjorna, Nightfall Alchemist",N/A,83,by max bohnsack,Top8(2 - 2 - 2)  33%
1930,"Braids, Arisen Nightmare",N/A,83,by void of emperor [joshua g.],Top32(0 - 4 - 1)  0%
1935,"Chatterfang, Squirrel General",N/A,87,by ryan fischer,Top32(0 - 4)  0%
1941,"Cormela, Glamour Thief",N/A,83,by johannes dahl,Top32(0 - 4 - 1)  0%
1945,"Dargo, the Shipwrecker","Keskit, the Flesh Sculptor",81,By Kenneth Andrew,Top16(1 - 2 - 1)  25%
1949,"Dargo, the Shipwrecker","Jeska, Thrice Reborn",85,By Martin Forget,Top16(1 - 2 - 1)  25%
1952,"Derevi, Empyrial Tactician",N/A,81,by jason blake,Top32(0 - 3 - 1)  0%
1956,"Derevi, Empyrial Tactician",N/A,84,by jigme lama,Top32(0 - 2 - 2)  0%
1959,"Dihada, Binder of Wills",N/A,81,by ben sladen,Top32(1 - 3)  25%
1963,"Edric, Spymaster of Trest",N/A,88,By Josh Wyrk,Top16(0 - 4)  0%
1967,Elsha of the Infinite,N/A,90,By Just_ice,1st(2 - 1 - 1)  50%
1971,"Emry, Lurker of the Loch",N/A,83,by johannes d.,Top32(1 - 3 - 1)  20%
1975,"Emry, Lurker of the Loch",N/A,86,by tiger (bc),Top32(0 - 2 - 1)  0%
1979,Ertai Resurrected,N/A,82,By Marinmtg,Top8(2 - 2)  50%
1983,"Etali, Primal Conqueror",N/A,83,by leon zenker,Top32(1 - 3 - 1)  20%
1986,"Francisco, Fowl Marauder","Thrasios, Triton Hero",82,By Matthew Maresco,Top8(0 - 3)  0%
1989,"Glarb, Calamity''s Augur",N/A,82,By David Kane,Top16(0 - 3)  0%
1994,"Glarb, Calamity''s Augur",N/A,85,By Samuel Girard,Top16(0 - 2 - 1)  0%
1997,"Heliod, Sun-Crowned",N/A,81,by jessica vale,Top32(0 - 3 - 1)  0%
2001,"Inalla, Archmage Ritualist",N/A,85,By Benjamin Gratton,Top16(0 - 2 - 1)  0%
2005,"Inalla, Archmage Ritualist",N/A,85,by jesse bechard,Top32(0 - 3)  0%
2009,"Juri, Master of the Revue",N/A,82,By Xene,Top16(2 - 2)  50%
2013,"K''rrik, Son of Yawgmoth",N/A,85,By Philippe Vary-Vidal,Top16(0 - 3)  0%
2017,"K''rrik, Son of Yawgmoth",N/A,86,By Paul Salazar (Bc),Top8(1 - 2 - 1)  25%
2021,Kaalia of the Vast,N/A,85,By Xavier Gagnon,Top16(0 - 2 - 1)  0%
2025,"Kediss, Emberclaw Familiar","Malcolm, Keen-Eyed Navigator",86,By John A Rivera,Top8(1 - 1 - 2)  25%
2029,"Kenrith, the Returned King",N/A,83,by johannes kroh,Top32(1 - 4)  20%
2033,"Kenrith, the Returned King",N/A,84,By James Snell,Top8(1 - 2 - 2)  20%
2037,"Kenrith, the Returned King",N/A,87,By Tyler Myers,Top16(1 - 2 - 1)  25%
2041,"Kenrith, the Returned King",N/A,87,by atlas kulish,Top32(0 - 3 - 1)  0%
2045,"Kenrith, the Returned King",N/A,88,By Jesse Johnson,Top4(3 - 2 - 1)  50%
2050,"Kinnan, Bonder Prodigy",N/A,82,by edgar g ?,Top8(1 - 2)  33%
2053,"Kinnan, Bonder Prodigy",N/A,83,By Tino Kornitzky,1st(3 - 1 - 2)  50%
2057,"Kinnan, Bonder Prodigy",N/A,83,By Niklas Zehrfeld,Top16(2 - 4)  33%
2060,"Kinnan, Bonder Prodigy",N/A,83,By Michel Barth,Top16(2 - 4)  33%
2064,"Kinnan, Bonder Prodigy",N/A,83,By Martin Ruhtz,Top16(1 - 2 - 2)  20%
2071,"Kinnan, Bonder Prodigy",N/A,84,By James Froome,Top4(2 - 1 - 3)  33%
2075,"Kinnan, Bonder Prodigy",N/A,84,By Dan,Top16(1 - 3)  25%
2079,"Kinnan, Bonder Prodigy",N/A,85,By Benjamin Vary-Vidal,Top4(2 - 2 - 1)  40%
2082,"Kinnan, Bonder Prodigy",N/A,85,By Dj Lynx,Top8(1 - 0 - 3)  100%
2088,"Kinnan, Bonder Prodigy",N/A,85,By Antoine Lessard,Top16(1 - 2 - 1)  25%
2091,"Kinnan, Bonder Prodigy",N/A,86,by anthony roller,Top16(1 - 3)  25%
2094,"Kinnan, Bonder Prodigy",N/A,86,By Efrain Jimenez,Top16(0 - 2 - 2)  0%
2098,"Kinnan, Bonder Prodigy",N/A,86,By John Balderas,Top16(0 - 1 - 2)  0%
2102,"Kinnan, Bonder Prodigy",N/A,86,by derek ortiz,Top32(0 - 2 - 1)  0%
2106,"Kinnan, Bonder Prodigy",N/A,88,By Jenna Vesey,Top8(1 - 3 - 1)  20%
2109,"Kinnan, Bonder Prodigy",N/A,88,by gregory p richards,Top32(0 - 4)  0%
2114,"Kinnan, Bonder Prodigy",N/A,90,By Aaron Miller,Top4(1 - 2 - 1)  25%
2118,Kodama of the East Tree,Tymna the Weaver,84,By Jay Silvester,Top4(3 - 3)  50%
2122,"Korvold, Fae-Cursed King",N/A,82,By Richard,2nd(2 - 2)  50%
2127,"Krark, the Thumbless",Sakashima of a Thousand Faces,81,By Philip Wilkinson,2nd(2 - 1 - 2)  40%
2131,"Krark, the Thumbless",Sakashima of a Thousand Faces,84,By Chris Lawson,Top16(1 - 3 - 1)  20%
2135,"Krark, the Thumbless",Sakashima of a Thousand Faces,84,By Ben Pople,Top16(0 - 2 - 2)  0%
2139,"Krark, the Thumbless",Sakashima of a Thousand Faces,84,by george whall-young,Top32(0 - 2 - 2)  0%
2143,"Krark, the Thumbless",Sakashima of a Thousand Faces,87,by madison hobbs,Top32(0 - 4)  0%
2146,"Krark, the Thumbless",Sakashima of a Thousand Faces,88,by madison hobbs,Top32(0 - 4)  0%
2147,"Kraum, Ludevic''s Opus",Tymna the Weaver,81,By Elijah Daniels,Top4(2 - 2 - 1)  40%
2150,"Kraum, Ludevic''s Opus",Tymna the Weaver,81,By Andrew Scotter,Top16(1 - 2 - 1)  25%
2154,"Kraum, Ludevic''s Opus",Tymna the Weaver,81,By Sam Thompson,Top16(1 - 3)  25%
2158,"Kraum, Ludevic''s Opus",Tymna the Weaver,83,by guillermo gallego,Top32(0 - 4 - 1)  0%
2162,"Kraum, Ludevic''s Opus",Tymna the Weaver,84,By Daniel Francis,Top8(1 - 2 - 2)  20%
2168,"Kraum, Ludevic''s Opus",Tymna the Weaver,84,By Ani Jackson,Top8(1 - 2 - 2)  20%
2172,"Kraum, Ludevic''s Opus",Tymna the Weaver,84,by nedwardo,Top32
2175,"Kraum, Ludevic''s Opus",Tymna the Weaver,86,By Eric Liu,Top4(3 - 1 - 1)  60%
2179,"Kraum, Ludevic''s Opus",Tymna the Weaver,86,By Enrique Salgado (Bc),Top16(0 - 1 - 2)  0%
1906,"Daretti, Scrap Savant",N/A,71,by kyle kriehn,Top32(1 - 2 - 2)  20%
1909,"Abdel Adrian, Gorion''s Ward",N/A,73,by christian macaraniag,Top64(0 - 4)  0%
1912,"Derevi, Empyrial Tactician",N/A,74,by ethan krebs,Top64(0 - 3 - 1)  0%
1914,"Derevi, Empyrial Tactician",N/A,75,By Chip Morgan,Top16(2 - 4)  33%
1917,"Derevi, Empyrial Tactician",N/A,76,By Chip Morgan,1st(3 - 1)  75%
1923,"Derevi, Empyrial Tactician",N/A,78,By Kyle H.,2nd(2 - 2)  50%
1927,"Dihada, Binder of Wills",N/A,75,by duncan haley,Top64(1 - 4)  20%
1932,"Dina, Soul Steeper",N/A,73,by beldion bryan balanan,Top32(1 - 3)  25%
1936,"Dionus, Elvish Archdruid",N/A,72,by steve griffin,Top32(1 - 3)  25%
1937,"Dogmeat, Ever Loyal",N/A,74,by isaac nadgwick,Top32(1 - 2 - 1)  25%
1944,Edgar Markov,N/A,73,by bison tuazon,Top64(0 - 4)  0%
1948,Edgar Markov,N/A,74,by skyler krueger,Top64(0 - 2 - 1)  0%
1951,"Eivor, Battle-Ready",N/A,77,By Rubén Álvarez Manzano,Top32(0 - 2)  0%
1954,"Elas il-Kor, Sadistic Pilgrim",N/A,74,By Asa Carlson,Top16(2 - 3)  40%
1958,Ellivere of the Wild Court,N/A,72,By Brandon Mclauchlan,Top4(2 - 1 - 2)  40%
1962,Elsha of the Infinite,N/A,73,By Efren Alcantara,Top16(1 - 2 - 1)  25%
1966,Elsha of the Infinite,N/A,75,by wesley,Top32(1 - 2 - 2)  20%
1970,"Emry, Lurker of the Loch",N/A,74,by peter van wyk,Top32(1 - 2 - 1)  25%
1974,"Esika, God of the Tree",N/A,71,By Joe Galloway,Top8(2 - 3 - 1)  33%
1978,"Esika, God of the Tree",N/A,72,By Dixie Taylor,Top32(0 - 4 - 2)  0%
1982,"Etali, Primal Conqueror",N/A,71,by cody davis,Top32(0 - 2 - 3)  0%
1985,"Etali, Primal Conqueror",N/A,74,by august butler,Top64(0 - 4)  0%
1990,"Etali, Primal Conqueror",N/A,75,by shea gallagher,Top128(0 - 5)  0%
1993,"Evelyn, the Covetous",N/A,72,by james goldsmith,Top32(1 - 3)  25%
1998,Ezio Auditore da Firenze,N/A,76,By Church1,Top16(0 - 1)  0%
2002,"Flubs, the Fool",N/A,74,by trevor lahr,Top64(0 - 3)  0%
2006,"Francisco, Fowl Marauder","Thrasios, Triton Hero",74,By Matthew Wichlen,Top8(2 - 2 - 1)  40%
2010,"Francisco, Fowl Marauder","Ishai, Ojutai Dragonspeaker",74,by zack lee,Top32(1 - 2 - 1)  25%
2014,"Francisco, Fowl Marauder","Thrasios, Triton Hero",76,By Ray Bryant Jr,Top16(0 - 2)  0%
2018,"Francisco, Fowl Marauder","Thrasios, Triton Hero",78,By Youki Yamasaki,Top8(2 - 2)  50%
2023,"Francisco, Fowl Marauder","Rograkh, Son of Rohgahh",80,By Markus Määttänen,Top16(1 - 2)  33%
2027,"Galadriel, Light of Valinor",N/A,72,By Jacob Mastin,Top8(2 - 2 - 1)  40%
2032,"Galadriel, Light of Valinor",N/A,75,by michael guerra,Top64(0 - 2 - 2)  0%
2036,"Gilanra, Caller of Wirewood",Vial Smasher the Fierce,77,By Hector Pons,2nd(0 - 2)  0%
2038,"Glarb, Calamity''s Augur",N/A,72,By Chad L Hilton,Top16(1 - 1 - 2)  25%
2042,"Glarb, Calamity''s Augur",N/A,74,by connor olson,Top64(0 - 3 - 1)  0%
2046,"Glarb, Calamity''s Augur",N/A,74,by jeff rieck,Top64(0 - 4)  0%
2049,"Godo, Bandit Warlord",N/A,72,By Tony Stevenson,Top8(2 - 2 - 1)  40%
